brightness,contrast,saturation,sharpness,dominant_color_1,dominant_color_2,dominant_color_3,image_name,raw_rating,rating
125.36,60.82,97.01,5591.57,"[132, 99, 79]","[184, 175, 163]","[64, 38, 25]",IMG-20250104-WA0156.jpg,881.2139999999999,2.42
124.66,48.05,77.37,1992.24,"[112, 94, 103]","[172, 161, 175]","[87, 44, 25]",IMG-20250104-WA0157.jpg,336.348,1.5
148.41,83.61,94.98,4698.86,"[180, 139, 82]","[44, 30, 21]","[224, 208, 183]",IMG-20250104-WA0158.jpg,753.8789999999999,2.21
133.64,60.51,58.11,3783.62,"[75, 60, 46]","[196, 191, 182]","[162, 152, 139]",IMG-20250104-WA0159.jpg,605.3820000000001,1.95
124.04,78.05,69.71,9007.34,"[34, 25, 22]","[217, 207, 191]","[143, 123, 107]",IMG-20250104-WA0160.jpg,1391.8709999999999,3.29
197.6,43.29,52.0,807.2,"[72, 145, 163]","[207, 211, 208]","[168, 178, 175]",IMG-20250104-WA0161.jpg,165.0135,1.2
128.25,48.97,44.22,4758.57,"[43, 37, 31]","[162, 165, 159]","[109, 101, 88]",IMG-20250104-WA0162.jpg,747.0015,2.19
119.82,61.63,51.85,4212.98,"[129, 116, 102]","[177, 169, 168]","[34, 29, 29]",IMG-20250104-WA0163.jpg,666.9419999999999,2.06
164.03,64.71,42.15,3908.9,"[165, 148, 139]","[77, 56, 52]","[216, 208, 205]",IMG-20250104-WA0164.jpg,626.9685000000001,1.99
138.79,65.95,14.23,2847.09,"[52, 49, 50]","[202, 198, 201]","[134, 131, 134]",IMG-20250104-WA0165.jpg,459.90900000000005,1.71
155.3,57.45,92.94,3799.68,"[208, 192, 171]","[106, 65, 50]","[167, 136, 109]",IMG-20250104-WA0166.jpg,615.8054999999999,1.97
132.9,61.14,37.47,4490.36,"[54, 49, 44]","[205, 199, 196]","[126, 115, 107]",IMG-20250104-WA0167.jpg,708.2805,2.13
110.98,61.22,156.87,5527.65,"[132, 74, 49]","[204, 147, 108]","[50, 23, 15]",IMG-20250104-WA0168.jpg,878.5079999999999,2.42
129.43,74.96,127.93,8417.54,"[147, 92, 65]","[216, 190, 169]","[48, 27, 21]",IMG-20250104-WA0169.jpg,1312.479,3.16
88.7,66.15,113.31,7369.37,"[174, 159, 142]","[20, 12, 7]","[97, 78, 62]",iris landry _ terms and conditions.jpg,1145.6294999999998,2.87
155.97,65.65,36.38,3141.07,"[177, 166, 157]","[65, 56, 49]","[218, 213, 212]",James May Homes.jpg,509.8605,1.79
130.85,75.94,117.34,5762.28,"[61, 32, 20]","[151, 102, 73]","[213, 201, 184]",living room decoration ideas.jpg,912.9615,2.48
160.98,62.37,44.69,4135.68,"[148, 140, 125]","[211, 204, 194]","[70, 61, 49]",living_1.jpg,660.558,2.05
135.84,70.64,52.23,4710.63,"[55, 47, 40]","[144, 130, 111]","[222, 220, 212]",living_10.jpg,745.4010000000001,2.19
190.88,58.38,15.48,2414.47,"[222, 222, 220]","[61, 68, 69]","[157, 160, 156]",living_100.jpg,401.88149999999996,1.61
165.88,66.48,40.06,2343.98,"[178, 168, 157]","[88, 78, 64]","[246, 245, 244]",living_1000.jpg,392.46,1.59
144.75,61.35,63.78,2737.43,"[149, 141, 132]","[74, 55, 45]","[194, 197, 208]",living_1002.jpg,451.0965,1.69
153.27,64.77,126.08,3136.55,"[163, 108, 63]","[201, 180, 156]","[89, 48, 25]",living_1003.jpg,522.1005,1.81
84.52,72.65,87.02,1927.35,"[165, 170, 187]","[11, 9, 13]","[92, 83, 85]",living_1004.jpg,325.73099999999994,1.48
180.7,52.09,29.62,2360.92,"[221, 223, 225]","[111, 97, 82]","[167, 162, 156]",living_1005.jpg,393.49949999999995,1.59
153.91,66.37,56.32,2029.47,"[162, 160, 156]","[86, 77, 76]","[251, 250, 248]",living_1006.jpg,345.9105,1.51
150.11,64.24,91.82,2527.13,"[143, 115, 98]","[56, 35, 29]","[206, 182, 163]",living_1007.jpg,424.995,1.65
187.63,53.56,54.19,2944.15,"[195, 178, 159]","[128, 101, 76]","[248, 248, 245]",living_1008.jpg,485.9295,1.75
137.44,68.04,25.59,1301.23,"[119, 113, 109]","[190, 191, 192]","[39, 37, 36]",living_1009.jpg,229.84499999999997,1.31
103.8,54.64,175.69,1878.1,"[189, 142, 90]","[51, 26, 9]","[107, 64, 35]",living_101.jpg,331.8345,1.49
199.55,45.56,40.53,1138.53,"[188, 175, 161]","[231, 231, 230]","[131, 104, 73]",living_1010.jpg,213.6255,1.29
174.85,63.97,73.29,3367.3,"[167, 143, 126]","[237, 236, 236]","[118, 80, 63]",living_1011.jpg,551.9115,1.86
167.81,65.03,71.51,1544.24,"[179, 164, 150]","[108, 81, 52]","[247, 246, 244]",living_1012.jpg,277.2885,1.39
138.88,77.38,54.83,3506.61,"[45, 36, 31]","[209, 208, 199]","[139, 131, 117]",living_1014.jpg,566.655,1.89
154.66,57.99,51.26,1273.27,"[200, 187, 169]","[136, 130, 108]","[56, 55, 42]",living_1015.jpg,230.577,1.32
175.85,59.53,34.91,1284.38,"[210, 209, 208]","[153, 137, 118]","[76, 57, 50]",living_1016.jpg,233.2005,1.32
132.17,64.47,68.66,1345.04,"[189, 175, 157]","[40, 31, 24]","[128, 111, 91]",living_1017.jpg,241.551,1.33
167.74,77.74,74.81,1114.63,"[79, 70, 33]","[235, 238, 237]","[146, 149, 107]",living_1019.jpg,215.238,1.29
159.39,69.69,63.19,2114.92,"[45, 38, 47]","[206, 194, 193]","[135, 116, 120]",living_102.jpg,361.07849999999996,1.54
175.7,51.81,66.35,1518.73,"[178, 157, 133]","[249, 247, 244]","[117, 91, 64]",living_1020.jpg,271.88849999999996,1.39
148.39,62.4,92.34,1592.79,"[213, 203, 185]","[79, 55, 35]","[151, 126, 93]",living_1021.jpg,284.388,1.41
162.71,81.54,28.53,2341.71,"[220, 218, 221]","[35, 32, 34]","[135, 127, 127]",living_1022.jpg,392.1735,1.59
193.66,69.43,31.52,1237.82,"[250, 251, 251]","[105, 92, 73]","[145, 159, 159]",living_1023.jpg,229.86449999999996,1.31
100.32,78.18,95.95,1935.22,"[45, 33, 20]","[217, 222, 223]","[114, 110, 99]",living_1024.jpg,331.45050000000003,1.49
149.59,55.83,97.3,1479.9,"[86, 57, 33]","[183, 183, 157]","[154, 126, 82]",living_1025.jpg,267.39300000000003,1.38
128.98,58.54,111.58,1130.65,"[38, 31, 16]","[145, 127, 92]","[190, 170, 123]",living_1026.jpg,214.46249999999998,1.29
178.87,64.71,88.81,2772.49,"[190, 171, 139]","[112, 76, 39]","[245, 244, 240]",living_1027.jpg,465.73199999999997,1.72
195.02,47.98,35.11,870.61,"[186, 171, 160]","[112, 90, 69]","[232, 231, 232]",living_1028.jpg,172.308,1.22
184.16,53.03,85.73,1817.32,"[224, 217, 193]","[147, 107, 70]","[192, 175, 140]",living_1029.jpg,321.03599999999994,1.47
156.25,64.84,24.55,2002.59,"[224, 221, 218]","[83, 74, 69]","[139, 129, 125]",living_103.jpg,337.23449999999997,1.5
183.21,70.22,55.76,4327.83,"[228, 225, 220]","[99, 70, 53]","[173, 159, 137]",living_1030.jpg,695.553,2.11
178.12,46.87,45.38,2300.43,"[114, 93, 74]","[218, 217, 211]","[176, 165, 147]",living_1031.jpg,385.61999999999995,1.58
170.67,48.23,41.8,1490.47,"[169, 157, 147]","[252, 251, 250]","[114, 86, 67]",living_1032.jpg,262.6755,1.37
164.67,48.29,69.74,1844.8,"[155, 133, 104]","[62, 46, 33]","[195, 184, 166]",living_1033.jpg,319.12499999999994,1.47
157.77,63.27,37.28,4008.94,"[213, 213, 211]","[85, 73, 62]","[144, 136, 129]",living_1035.jpg,640.089,2.01
144.49,49.42,104.23,2246.67,"[154, 126, 93]","[184, 176, 169]","[99, 61, 38]",living_1036.jpg,381.7215,1.57
142.18,67.38,51.47,1867.16,"[67, 62, 44]","[209, 210, 208]","[147, 139, 128]",living_1038.jpg,319.2285,1.47
134.12,45.68,75.02,2424.81,"[69, 59, 45]","[174, 164, 145]","[130, 113, 91]",living_1039.jpg,401.9445,1.61
111.79,54.72,116.21,2856.53,"[112, 92, 74]","[42, 30, 23]","[145, 168, 184]",living_104.jpg,470.88750000000005,1.72
92.5,62.81,121.12,2214.64,"[212, 215, 207]","[37, 24, 17]","[117, 92, 67]",living_1040.jpg,373.66049999999996,1.56
111.38,68.37,51.01,2148.62,"[39, 31, 25]","[117, 111, 108]","[182, 180, 185]",living_1041.jpg,356.9069999999999,1.53
129.87,59.69,84.18,2594.71,"[189, 178, 165]","[68, 49, 39]","[145, 120, 95]",living_1042.jpg,430.2675,1.66
129.34,62.58,47.99,2894.67,"[190, 185, 177]","[119, 109, 95]","[46, 40, 33]",living_1044.jpg,470.18699999999995,1.72
144.09,72.23,66.08,2881.33,"[64, 45, 32]","[157, 147, 138]","[233, 234, 232]",living_1045.jpg,474.5595,1.73
141.81,60.61,54.52,1909.25,"[194, 187, 180]","[65, 48, 36]","[154, 144, 135]",living_1046.jpg,324.9285,1.48
145.72,70.23,124.31,4046.12,"[72, 40, 27]","[226, 216, 202]","[183, 118, 90]",living_1047.jpg,657.957,2.04
158.62,48.15,41.27,1508.61,"[173, 160, 153]","[101, 87, 80]","[209, 212, 210]",living_1048.jpg,263.4975,1.37
145.12,58.44,89.19,2028.48,"[204, 181, 163]","[142, 112, 90]","[71, 47, 35]",living_105.jpg,348.18449999999996,1.52
116.48,58.42,74.75,1800.94,"[122, 94, 116]","[195, 189, 198]","[65, 38, 63]",living_1050.jpg,307.5885,1.45
186.59,66.63,57.65,2107.44,"[220, 211, 203]","[175, 126, 84]","[69, 54, 43]",living_1051.jpg,362.74649999999997,1.54
116.91,49.55,55.73,1840.0,"[130, 116, 108]","[76, 61, 52]","[193, 186, 181]",living_1052.jpg,309.3285,1.45
160.11,58.32,64.52,4379.46,"[161, 141, 122]","[218, 211, 205]","[107, 82, 62]",living_1053.jpg,699.3615,2.11
198.36,54.1,49.15,2826.1,"[228, 218, 214]","[181, 154, 129]","[113, 95, 71]",living_1055.jpg,469.15649999999994,1.72
194.68,51.37,55.65,2368.87,"[175, 169, 148]","[226, 217, 203]","[108, 113, 81]",living_1056.jpg,400.58549999999997,1.6
119.07,66.88,70.6,2406.27,"[55, 42, 28]","[118, 100, 86]","[215, 207, 200]",living_1058.jpg,399.423,1.6
141.72,75.56,93.41,3387.83,"[220, 203, 186]","[63, 37, 25]","[149, 120, 99]",living_1059.jpg,554.778,1.87
176.39,40.34,69.27,1332.41,"[174, 153, 131]","[134, 104, 71]","[204, 187, 170]",living_106.jpg,242.7615,1.34
159.1,74.12,48.37,1410.33,"[235, 234, 228]","[39, 30, 23]","[174, 161, 145]",living_1060.jpg,253.78799999999998,1.35
141.56,65.13,146.77,2597.55,"[162, 110, 77]","[87, 37, 21]","[206, 219, 220]",living_1061.jpg,442.6515,1.68
125.07,55.51,109.29,2487.95,"[132, 101, 80]","[64, 44, 35]","[185, 167, 152]",living_1062.jpg,416.67299999999994,1.63
91.62,53.96,59.96,1859.36,"[47, 42, 37]","[122, 108, 90]","[201, 202, 203]",living_1063.jpg,309.735,1.45
159.25,70.27,76.92,4839.66,"[235, 232, 218]","[85, 54, 41]","[178, 155, 136]",living_1064.jpg,771.915,2.24
205.54,46.89,64.83,961.38,"[204, 160, 144]","[176, 89, 66]","[211, 205, 200]",living_1065.jpg,191.796,1.25
146.79,57.19,34.16,3735.98,"[190, 190, 185]","[127, 123, 117]","[60, 53, 44]",living_1067.jpg,596.1179999999999,1.94
163.24,84.57,30.46,1302.28,"[252, 252, 250]","[56, 55, 54]","[150, 139, 129]",living_1068.jpg,237.08249999999998,1.33
185.72,61.12,64.27,2419.32,"[227, 215, 199]","[98, 66, 46]","[181, 158, 131]",living_1069.jpg,409.5645,1.62
98.18,50.21,129.77,3599.87,"[56, 30, 19]","[115, 86, 66]","[183, 163, 144]",living_107.jpg,581.7045,1.91
160.56,57.06,51.3,1075.25,"[206, 201, 188]","[90, 76, 60]","[159, 144, 121]",living_1070.jpg,201.6255,1.27
184.57,94.82,85.36,2291.86,"[253, 252, 250]","[75, 42, 22]","[191, 143, 98]",living_1071.jpg,398.4915,1.6
93.52,58.28,72.66,2251.68,"[43, 36, 33]","[198, 189, 174]","[128, 111, 98]",living_1072.jpg,371.42099999999994,1.55
135.01,64.77,92.95,2645.06,"[126, 111, 81]","[201, 182, 142]","[42, 37, 23]",living_1073.jpg,440.66849999999994,1.67
162.58,49.5,37.91,3103.75,"[153, 141, 131]","[78, 62, 53]","[192, 191, 188]",living_1074.jpg,503.061,1.78
152.54,72.92,86.82,2401.93,"[235, 225, 209]","[167, 142, 106]","[56, 44, 36]",living_1075.jpg,407.13149999999996,1.62
128.47,67.74,73.7,2371.46,"[45, 36, 20]","[183, 183, 178]","[125, 114, 87]",living_1076.jpg,396.2055,1.6
141.34,56.34,42.86,1321.38,"[163, 155, 141]","[71, 59, 55]","[245, 245, 244]",living_1077.jpg,234.288,1.32
137.22,56.41,97.02,3851.31,"[130, 110, 72]","[196, 185, 169]","[82, 64, 36]",living_1078.jpg,621.294,1.98
168.87,79.82,95.75,1948.55,"[106, 69, 41]","[251, 251, 249]","[175, 145, 110]",living_1079.jpg,343.94849999999997,1.51
181.95,53.75,62.42,1498.2,"[187, 173, 148]","[133, 112, 79]","[243, 244, 241]",living_108.jpg,269.448,1.38
168.73,54.85,71.4,3113.62,"[174, 161, 136]","[242, 242, 241]","[109, 109, 77]",living_1080.jpg,511.28999999999996,1.79
178.79,50.36,57.63,1825.55,"[207, 198, 178]","[174, 161, 141]","[85, 58, 41]",living_1081.jpg,316.8495,1.46
166.13,41.79,44.07,1002.89,"[147, 157, 165]","[103, 91, 82]","[185, 202, 214]",living_1082.jpg,188.23199999999997,1.24
159.32,48.72,45.91,2235.0,"[113, 98, 83]","[215, 210, 198]","[167, 158, 140]",living_1084.jpg,373.3425,1.56
187.06,51.46,83.3,2369.36,"[214, 189, 162]","[91, 59, 42]","[166, 131, 100]",living_1085.jpg,403.677,1.61
120.55,44.79,65.64,963.01,"[204, 196, 185]","[81, 60, 52]","[129, 124, 106]",living_1088.jpg,179.09849999999997,1.23
155.73,80.68,100.67,3824.37,"[181, 161, 123]","[66, 45, 18]","[231, 225, 210]",living_1089.jpg,624.2175,1.99
152.0,54.89,23.05,1482.09,"[155, 149, 141]","[96, 90, 83]","[213, 212, 209]",living_109.jpg,256.80449999999996,1.36
134.05,63.33,60.36,1489.07,"[128, 121, 103]","[56, 47, 36]","[198, 194, 173]",living_1090.jpg,262.02149999999995,1.37
178.67,71.36,48.98,4524.24,"[234, 232, 224]","[70, 69, 40]","[171, 168, 143]",living_1091.jpg,723.4875,2.15
209.47,51.11,30.42,2193.25,"[228, 226, 220]","[83, 70, 59]","[182, 164, 144]",living_1092.jpg,372.6375,1.56
179.59,64.23,95.54,4439.91,"[143, 93, 58]","[219, 230, 231]","[173, 159, 138]",living_1093.jpg,716.8905,2.14
180.5,55.36,58.19,1084.74,"[103, 66, 52]","[215, 227, 226]","[162, 148, 137]",living_1094.jpg,206.81849999999997,1.27
167.66,63.29,57.53,1559.58,"[166, 146, 156]","[100, 55, 58]","[221, 219, 232]",living_1095.jpg,277.209,1.39
155.3,71.14,72.03,4497.38,"[225, 223, 218]","[82, 54, 42]","[149, 124, 105]",living_1096.jpg,719.3774999999999,2.15
184.03,67.11,47.01,3069.72,"[225, 221, 211]","[79, 70, 43]","[160, 154, 125]",living_1097.jpg,505.18049999999994,1.78
111.81,41.06,44.88,1121.89,"[59, 47, 36]","[144, 141, 135]","[112, 108, 101]",living_1098.jpg,197.946,1.26
171.87,60.23,24.9,3148.13,"[213, 213, 205]","[146, 145, 135]","[62, 57, 49]",living_1099.jpg,510.7695,1.79
159.53,69.5,113.24,1818.87,"[173, 143, 104]","[87, 48, 23]","[225, 210, 194]",living_11.jpg,324.171,1.47
137.78,54.14,44.77,1904.92,"[67, 58, 51]","[190, 183, 176]","[144, 130, 117]",living_110.jpg,321.2415,1.47
146.63,53.09,96.28,1298.02,"[133, 106, 86]","[79, 50, 34]","[194, 164, 138]",living_1100.jpg,239.103,1.33
137.65,52.61,77.0,2150.51,"[150, 131, 110]","[86, 67, 53]","[216, 201, 176]",living_1101.jpg,362.6655,1.54
147.97,54.81,67.43,2425.04,"[91, 75, 57]","[224, 223, 222]","[152, 147, 133]",living_1102.jpg,404.28749999999997,1.61
174.84,63.81,11.23,6563.52,"[69, 69, 65]","[219, 218, 217]","[156, 155, 152]",living_1103.jpg,1022.01,2.66
188.4,53.33,70.12,1691.8,"[183, 163, 125]","[233, 230, 218]","[116, 90, 59]",living_1104.jpg,300.5475,1.43
196.12,65.2,49.11,1383.42,"[252, 252, 252]","[174, 143, 124]","[96, 76, 57]",living_1105.jpg,254.07750000000001,1.36
190.8,62.0,37.42,1925.0,"[175, 161, 145]","[232, 232, 230]","[107, 89, 71]",living_1106.jpg,332.283,1.49
85.41,60.4,80.48,1803.86,"[84, 76, 61]","[197, 190, 182]","[32, 22, 20]",living_1107.jpg,304.5224999999999,1.44
169.64,74.17,24.56,2538.15,"[223, 223, 221]","[50, 49, 53]","[140, 137, 134]",living_1108.jpg,420.978,1.64
154.93,67.12,39.32,2042.94,"[221, 220, 219]","[79, 71, 63]","[175, 162, 147]",living_1109.jpg,345.64649999999995,1.51
154.94,58.78,52.54,2410.24,"[156, 150, 138]","[241, 241, 241]","[90, 81, 67]",living_111.jpg,401.47499999999997,1.61
161.93,61.71,57.2,1890.92,"[169, 150, 136]","[90, 71, 55]","[229, 222, 216]",living_1110.jpg,325.76399999999995,1.48
134.4,61.5,46.04,2570.95,"[60, 71, 66]","[201, 205, 204]","[136, 142, 129]",living_1111.jpg,421.9335,1.64
173.38,56.31,84.85,1411.6,"[234, 227, 213]","[101, 79, 57]","[184, 158, 118]",living_1112.jpg,258.921,1.36
161.31,59.68,71.83,3697.52,"[82, 57, 50]","[168, 143, 118]","[199, 209, 209]",living_1113.jpg,598.5509999999999,1.94
123.99,69.87,23.67,1582.52,"[191, 191, 191]","[47, 44, 43]","[131, 128, 128]",living_1114.jpg,270.0075,1.38
199.44,51.23,29.15,737.24,"[177, 172, 153]","[220, 223, 222]","[90, 79, 56]",living_1115.jpg,152.559,1.18
146.42,78.49,62.62,3866.69,"[144, 148, 113]","[55, 57, 38]","[231, 233, 232]",living_1116.jpg,623.133,1.98
151.58,58.4,50.61,1270.81,"[169, 151, 128]","[75, 59, 51]","[198, 192, 181]",living_1117.jpg,229.70999999999998,1.31
180.39,61.79,58.29,2699.53,"[127, 96, 70]","[193, 185, 173]","[241, 242, 240]",living_1118.jpg,450.0,1.69
200.03,59.01,42.4,1878.61,"[139, 109, 86]","[252, 252, 251]","[194, 181, 171]",living_1119.jpg,327.0075,1.48
188.05,85.67,56.61,2619.33,"[251, 252, 251]","[154, 127, 113]","[75, 35, 33]",living_1120.jpg,442.449,1.68
102.58,57.57,128.15,2501.0,"[110, 64, 50]","[181, 159, 138]","[48, 26, 18]",living_1122.jpg,418.395,1.63
125.08,66.4,64.59,2832.39,"[210, 207, 194]","[127, 118, 94]","[52, 47, 35]",living_1123.jpg,463.269,1.71
141.35,52.43,54.14,1777.08,"[148, 136, 123]","[69, 59, 49]","[202, 191, 181]",living_1124.jpg,303.74999999999994,1.44
173.96,66.56,52.88,2898.59,"[170, 161, 142]","[80, 71, 49]","[237, 237, 233]",living_1125.jpg,478.7985,1.74
122.56,70.51,100.73,1851.47,"[144, 119, 98]","[225, 218, 205]","[52, 35, 23]",living_1126.jpg,321.7905,1.47
94.45,55.75,102.98,616.34,"[50, 37, 25]","[115, 94, 74]","[196, 196, 183]",living_1127.jpg,130.428,1.14
194.16,49.74,27.75,2731.71,"[160, 170, 176]","[210, 219, 225]","[86, 81, 84]",living_113.jpg,450.504,1.69
178.46,79.58,26.17,1749.9,"[248, 250, 250]","[128, 127, 118]","[69, 57, 46]",living_1131.jpg,305.11650000000003,1.44
148.67,67.64,65.8,2630.41,"[146, 134, 116]","[227, 228, 221]","[85, 65, 46]",living_1132.jpg,436.87799999999993,1.67
164.25,69.63,22.77,7218.19,"[69, 72, 59]","[174, 174, 166]","[227, 227, 226]",living_1133.jpg,1121.2259999999999,2.83
138.67,61.29,109.98,2744.99,"[145, 118, 83]","[209, 196, 174]","[69, 51, 29]",living_1134.jpg,458.23949999999996,1.7
191.71,57.31,72.06,1929.61,"[190, 168, 149]","[151, 68, 58]","[247, 246, 243]",living_1135.jpg,337.60349999999994,1.5
144.69,57.85,40.92,1944.89,"[194, 194, 200]","[147, 144, 140]","[57, 72, 68]",living_1136.jpg,328.2525,1.48
195.73,73.87,33.95,1565.05,"[188, 180, 172]","[95, 69, 51]","[254, 253, 253]",living_1137.jpg,280.28999999999996,1.4
182.04,40.45,10.19,1442.86,"[53, 54, 52]","[195, 197, 196]","[151, 152, 149]",living_1138.jpg,251.33099999999996,1.35
178.21,53.48,64.15,2961.92,"[178, 158, 127]","[219, 209, 189]","[105, 86, 66]",living_1139.jpg,488.664,1.75
100.91,36.12,86.01,1130.07,"[67, 48, 37]","[146, 142, 138]","[102, 85, 72]",living_114.jpg,202.96649999999997,1.27
123.05,65.11,66.84,3721.73,"[69, 57, 41]","[207, 212, 209]","[132, 130, 120]",living_1140.jpg,596.5095,1.94
121.93,53.05,140.72,2523.87,"[118, 87, 54]","[46, 25, 14]","[179, 140, 98]",living_1141.jpg,425.9355,1.65
156.65,67.06,66.93,2380.49,"[165, 150, 148]","[40, 45, 81]","[213, 207, 206]",living_1142.jpg,400.66949999999997,1.6
201.2,52.07,21.75,1857.28,"[231, 227, 224]","[104, 91, 84]","[175, 159, 148]",living_1143.jpg,319.84499999999997,1.47
164.31,65.16,65.67,5060.68,"[82, 82, 56]","[225, 222, 215]","[160, 156, 149]",living_1144.jpg,803.3729999999999,2.29
156.63,72.79,33.99,1104.75,"[158, 167, 156]","[32, 35, 32]","[233, 234, 228]",living_1145.jpg,205.224,1.27
123.72,52.05,50.4,1413.99,"[188, 176, 159]","[58, 53, 46]","[122, 109, 94]",living_1146.jpg,246.024,1.34
131.92,76.06,75.89,1887.84,"[217, 211, 195]","[63, 44, 34]","[165, 152, 132]",living_1147.jpg,325.75649999999996,1.48
113.61,55.66,72.45,1482.31,"[118, 105, 86]","[193, 198, 189]","[50, 43, 33]",living_1148.jpg,258.6045,1.36
189.47,56.35,59.4,1797.15,"[115, 90, 64]","[228, 227, 224]","[188, 157, 137]",living_1149.jpg,315.3555,1.46
142.14,65.67,67.93,2137.93,"[206, 204, 206]","[73, 56, 46]","[159, 140, 131]",living_115.jpg,362.05049999999994,1.54
154.06,61.92,76.14,2455.05,"[206, 191, 165]","[67, 58, 38]","[137, 121, 89]",living_1151.jpg,412.0755,1.62
180.38,81.22,63.21,1262.84,"[151, 140, 101]","[254, 253, 253]","[78, 65, 33]",living_1152.jpg,238.14749999999998,1.33
170.94,71.59,41.56,1109.24,"[223, 215, 212]","[74, 58, 49]","[187, 153, 142]",living_1153.jpg,208.9995,1.28
161.64,79.41,58.75,1848.67,"[81, 64, 46]","[158, 152, 140]","[243, 244, 245]",living_1154.jpg,322.27049999999997,1.47
142.46,70.88,145.03,1849.47,"[194, 193, 190]","[162, 118, 81]","[84, 38, 14]",living_1155.jpg,331.176,1.49
168.82,55.88,33.62,1936.03,"[217, 210, 208]","[95, 81, 70]","[168, 159, 154]",living_1156.jpg,329.1525,1.48
149.94,58.37,35.95,1140.12,"[70, 61, 55]","[192, 191, 189]","[145, 136, 123]",living_1157.jpg,207.65699999999998,1.28
129.92,63.43,73.33,2377.81,"[139, 133, 103]","[61, 53, 34]","[210, 210, 196]",living_1158.jpg,396.6735,1.6
182.89,77.02,95.42,2083.42,"[195, 156, 113]","[85, 34, 22]","[231, 223, 208]",living_1159.jpg,365.8125,1.55
189.39,59.82,52.01,3030.32,"[235, 220, 193]","[88, 76, 73]","[169, 157, 146]",living_1160.jpg,499.731,1.77
189.54,69.8,44.88,3249.54,"[228, 230, 225]","[170, 154, 123]","[70, 61, 48]",living_1161.jpg,533.064,1.83
176.59,50.74,63.83,3537.27,"[200, 199, 189]","[168, 159, 118]","[106, 91, 52]",living_1162.jpg,574.2645,1.9
114.37,51.47,132.62,3595.06,"[125, 93, 65]","[67, 39, 19]","[176, 153, 127]",living_1163.jpg,584.028,1.92
135.74,75.56,48.73,5966.48,"[219, 216, 212]","[44, 46, 53]","[138, 129, 119]",living_1164.jpg,933.9764999999999,2.51
190.04,79.45,37.87,1607.63,"[253, 252, 252]","[88, 63, 46]","[182, 173, 163]",living_1165.jpg,287.2485,1.41
128.61,67.38,56.56,4004.56,"[51, 44, 36]","[194, 196, 193]","[128, 122, 108]",living_1166.jpg,638.5665,2.01
152.6,56.15,74.39,1692.19,"[152, 118, 95]","[198, 194, 186]","[94, 71, 53]",living_1167.jpg,296.29949999999997,1.43
161.31,46.64,76.56,2887.08,"[111, 87, 68]","[215, 207, 199]","[172, 145, 118]",living_1168.jpg,475.73849999999993,1.73
199.06,46.6,55.66,2218.27,"[224, 213, 192]","[183, 165, 134]","[110, 89, 63]",living_1169.jpg,377.9385,1.57
151.14,63.37,67.23,2390.5,"[161, 162, 149]","[94, 88, 57]","[222, 225, 215]",living_117.jpg,400.836,1.61
151.49,53.74,26.15,916.85,"[164, 158, 148]","[224, 226, 217]","[60, 55, 53]",living_1170.jpg,172.2345,1.22
149.22,72.25,64.94,2787.31,"[209, 210, 196]","[51, 40, 24]","[141, 131, 110]",living_1171.jpg,461.058,1.71
148.11,71.21,40.89,1495.03,"[239, 243, 243]","[57, 60, 65]","[164, 164, 162]",living_1172.jpg,263.28599999999994,1.37
160.71,66.09,69.72,1078.53,"[177, 155, 126]","[87, 65, 47]","[213, 206, 193]",living_1173.jpg,206.2575,1.27
101.51,43.48,102.35,1554.92,"[66, 50, 36]","[153, 165, 171]","[104, 91, 76]",living_1174.jpg,270.339,1.38
198.59,60.08,52.34,1938.37,"[144, 135, 133]","[224, 218, 209]","[103, 57, 31]",living_1175.jpg,337.407,1.5
127.96,66.17,68.6,1387.74,"[141, 130, 109]","[54, 42, 34]","[235, 231, 226]",living_1176.jpg,247.57049999999998,1.34
162.13,72.9,21.99,3362.67,"[147, 145, 137]","[229, 229, 228]","[51, 47, 40]",living_1177.jpg,542.9535,1.85
114.14,65.6,44.16,1926.81,"[186, 182, 183]","[40, 34, 29]","[126, 122, 125]",living_1178.jpg,322.6065,1.47
122.67,72.87,71.73,722.38,"[64, 53, 40]","[237, 233, 223]","[155, 137, 108]",living_1179.jpg,148.4475,1.18
164.49,95.46,36.63,1816.91,"[145, 149, 139]","[248, 249, 248]","[32, 32, 25]",living_118.jpg,317.0235,1.46
169.05,54.65,27.22,1605.1,"[149, 140, 131]","[62, 55, 56]","[196, 194, 192]",living_1180.jpg,278.40299999999996,1.4
